jurisdiction,sex,age,month,year,time_frame,dataset,population,count_alldrug,count_opioid,count_fentanyl,count_heroin,count_stimulant,count_cocaine,count_methamphetamine,count_benzodiazepine,rate_alldrug,rate_opioid,rate_fentanyl,rate_heroin,rate_stimulant,rate_cocaine,rate_methamphetamine,rate_benzodiazepine
US,F,0-14,9,2023,monthly,ED,21090980,1833,50,11,0,68,suppressed,suppressed,31,8.7,0.2,suppressed,0,0.3,suppressed,suppressed,0.1
US,F,0-14,10,2023,monthly,ED,21090980,1788,56,16,0,62,suppressed,suppressed,24,8.5,0.3,suppressed,0,0.3,suppressed,suppressed,0.1
US,F,0-14,11,2023,monthly,ED,21090980,1755,42,suppressed,0,49,0,suppressed,21,8.3,0.2,suppressed,0,0.2,0,suppressed,0.1
US,F,0-14,12,2023,monthly,ED,21090980,1643,35,suppressed,suppressed,53,suppressed,suppressed,31,7.8,0.2,suppressed,suppressed,0.3,suppressed,suppressed,0.1
US,F,0-14,all,2023,annual,ED,21090980,21141,575,122,suppressed,681,40,37,338,100.2,2.7,0.6,suppressed,3.2,0.2,0.2,1.6
US,F,15-24,1,2023,monthly,ED,15490844,1688,426,135,34,99,27,17,70,10.9,2.8,0.9,0.2,0.6,0.2,suppressed,0.5
US,F,15-24,2,2023,monthly,ED,15490844,1623,370,109,34,88,28,10,69,10.5,2.4,0.7,0.2,0.6,0.2,suppressed,0.4
US,F,15-24,3,2023,monthly,ED,15490844,1776,464,152,42,92,27,16,68,11.5,3,1,0.3,0.6,0.2,suppressed,0.4
US,F,15-24,4,2023,monthly,ED,15490844,1756,478,146,33,77,21,suppressed,78,11.3,3.1,0.9,0.2,0.5,0.1,suppressed,0.5
US,F,15-24,5,2023,monthly,ED,15490844,1732,468,141,55,94,31,11,77,11.2,3,0.9,0.4,0.6,0.2,suppressed,0.5
US,F,15-24,6,2023,monthly,ED,15490844,1537,436,154,32,75,25,suppressed,67,9.9,2.8,1,0.2,0.5,0.2,suppressed,0.4
US,F,15-24,7,2023,monthly,ED,15490844,1636,458,153,38,77,18,14,78,10.6,3,1,0.2,0.5,suppressed,suppressed,0.5
US,F,15-24,8,2023,monthly,ED,15490844,1580,408,142,26,86,25,10,70,10.2,2.6,0.9,0.2,0.6,0.2,suppressed,0.5
US,F,15-24,9,2023,monthly,ED,15490844,1576,394,126,17,90,32,suppressed,68,10.2,2.5,0.8,suppressed,0.6,0.2,suppressed,0.4
US,F,15-24,10,2023,monthly,ED,15490844,1664,413,165,30,97,27,12,71,10.7,2.7,1.1,0.2,0.6,0.2,suppressed,0.5
US,F,15-24,11,2023,monthly,ED,15490844,1489,375,128,27,62,suppressed,suppressed,61,9.6,2.4,0.8,0.2,0.4,suppressed,suppressed,0.4
US,F,15-24,12,2023,monthly,ED,15490844,1447,371,134,25,68,19,suppressed,58,9.3,2.4,0.9,0.2,0.4,suppressed,suppressed,0.4
US,F,15-24,all,2023,annual,ED,15490844,19504,5061,1685,393,1005,289,129,835,125.9,32.7,10.9,2.5,6.5,1.9,0.8,5.4
US,F,25-34,1,2023,monthly,ED,16337816,2072,1052,249,228,141,45,45,88,12.7,6.4,1.5,1.4,0.9,0.3,0.3,0.5
US,F,25-34,2,2023,monthly,ED,16337816,1903,948,294,188,157,41,49,91,11.6,5.8,1.8,1.2,1,0.3,0.3,0.6
US,F,25-34,3,2023,monthly,ED,16337816,2108,1090,303,211,159,58,42,82,12.9,6.7,1.9,1.3,1,0.4,0.3,0.5
US,F,25-34,4,2023,monthly,ED,16337816,2093,1093,315,200,168,65,35,74,12.8,6.7,1.9,1.2,1,0.4,0.2,0.5
US,F,25-34,5,2023,monthly,ED,16337816,2172,1122,306,192,180,65,42,96,13.3,6.9,1.9,1.2,1.1,0.4,0.3,0.6
US,F,25-34,6,2023,monthly,ED,16337816,2150,1103,302,190,178,67,51,89,13.2,6.8,1.8,1.2,1.1,0.4,0.3,0.5
US,F,25-34,7,2023,monthly,ED,16337816,2226,1121,311,227,200,80,56,93,13.6,6.9,1.9,1.4,1.2,0.5,0.3,0.6
US,F,25-34,8,2023,monthly,ED,16337816,2121,1081,325,166,145,46,41,81,13,6.6,2,1,0.9,0.3,0.3,0.5
US,F,25-34,9,2023,monthly,ED,16337816,2020,989,293,159,148,65,38,83,12.4,6.1,1.8,1,0.9,0.4,0.2,0.5
US,F,25-34,10,2023,monthly,ED,16337816,1824,851,244,139,129,42,41,82,11.2,5.2,1.5,0.9,0.8,0.3,0.3,0.5
US,F,25-34,11,2023,monthly,ED,16337816,1794,837,265,117,156,66,35,88,11,5.1,1.6,0.7,1,0.4,0.2,0.5
US,F,25-34,12,2023,monthly,ED,16337816,1686,797,255,127,121,47,34,60,10.3,4.9,1.6,0.8,0.7,0.3,0.2,0.4
US,F,25-34,all,2023,annual,ED,16337816,24169,12084,3462,2144,1882,687,509,1007,147.9,74,21.2,13.1,11.5,4.2,3.1,6.2
US,F,35-54,1,2023,monthly,ED,30740386,2872,1362,243,312,178,68,51,149,9.3,4.4,0.8,1,0.6,0.2,0.2,0.5
US,F,35-54,2,2023,monthly,ED,30740386,2656,1215,262,277,207,84,69,121,8.6,4,0.9,0.9,0.7,0.3,0.2,0.4
US,F,35-54,3,2023,monthly,ED,30740386,3084,1462,300,311,198,75,58,150,10,4.8,1,1,0.6,0.2,0.2,0.5
US,F,35-54,4,2023,monthly,ED,30740386,3018,1405,295,289,199,89,55,135,9.8,4.6,1,0.9,0.6,0.3,0.2,0.4
US,F,35-54,5,2023,monthly,ED,30740386,3295,1617,354,327,243,95,70,148,10.7,5.3,1.2,1.1,0.8,0.3,0.2,0.5
US,F,35-54,6,2023,monthly,ED,30740386,3098,1526,327,300,208,77,59,153,10.1,5,1.1,1,0.7,0.3,0.2,0.5
US,F,35-54,7,2023,monthly,ED,30740386,3318,1589,377,305,246,119,53,151,10.8,5.2,1.2,1,0.8,0.4,0.2,0.5
US,F,35-54,8,2023,monthly,ED,30740386,3128,1493,356,260,243,102,69,122,10.2,4.9,1.2,0.8,0.8,0.3,0.2,0.4
US,F,35-54,9,2023,monthly,ED,30740386,3160,1455,313,274,244,114,67,149,10.3,4.7,1,0.9,0.8,0.4,0.2,0.5
US,F,35-54,10,2023,monthly,ED,30740386,2866,1312,316,199,202,77,67,123,9.3,4.3,1,0.6,0.7,0.3,0.2,0.4
US,F,35-54,11,2023,monthly,ED,30740386,2584,1151,278,174,194,73,62,115,8.4,3.7,0.9,0.6,0.6,0.2,0.2,0.4
US,F,35-54,12,2023,monthly,ED,30740386,2517,1102,262,177,178,81,49,113,8.2,3.6,0.9,0.6,0.6,0.3,0.2,0.4
US,F,35-54,all,2023,annual,ED,30740386,35596,16689,3683,3205,2540,1054,729,1629,115.8,54.3,12,10.4,8.3,3.4,2.4,5.3
US,F,55+,1,2023,monthly,ED,38493678,2169,673,49,123,59,36,suppressed,142,5.6,1.7,0.1,0.3,0.2,0.1,suppressed,0.4
US,F,55+,2,2023,monthly,ED,38493678,2066,665,83,127,56,33,10,124,5.4,1.7,0.2,0.3,0.1,0.1,suppressed,0.3
US,F,55+,3,2023,monthly,ED,38493678,2340,737,68,136,58,32,10,109,6.1,1.9,0.2,0.4,0.2,0.1,suppressed,0.3
US,F,55+,4,2023,monthly,ED,38493678,2327,754,72,134,76,41,14,126,6,2,0.2,0.3,0.2,0.1,suppressed,0.3
US,F,55+,5,2023,monthly,ED,38493678,2396,750,78,149,82,48,suppressed,125,6.2,1.9,0.2,0.4,0.2,0.1,suppressed,0.3
US,F,55+,6,2023,monthly,ED,38493678,2448,812,89,125,74,45,12,130,6.4,2.1,0.2,0.3,0.2,0.1,suppressed,0.3
US,F,55+,7,2023,monthly,ED,38493678,2479,816,81,141,75,49,12,141,6.4,2.1,0.2,0.4,0.2,0.1,suppressed,0.4
US,F,55+,8,2023,monthly,ED,38493678,2620,887,85,144,89,49,14,136,6.8,2.3,0.2,0.4,0.2,0.1,suppressed,0.4
US,F,55+,9,2023,monthly,ED,38493678,2355,764,92,112,64,35,16,107,6.1,2,0.2,0.3,0.2,0.1,suppressed,0.3
US,F,55+,10,2023,monthly,ED,38493678,2265,699,96,107,69,40,suppressed,121,5.9,1.8,0.2,0.3,0.2,0.1,suppressed,0.3
US,F,55+,11,2023,monthly,ED,38493678,2227,663,76,84,59,36,12,104,5.8,1.7,0.2,0.2,0.2,0.1,suppressed,0.3
US,F,55+,12,2023,monthly,ED,38493678,2227,681,82,117,46,27,suppressed,128,5.8,1.8,0.2,0.3,0.1,0.1,suppressed,0.3
US,F,55+,all,2023,annual,ED,38493678,27919,8901,951,1499,807,471,129,1493,72.5,23.1,2.5,3.9,2.1,1.2,0.3,3.9
US,M,0-14,1,2023,monthly,ED,22070888,1755,46,suppressed,0,57,suppressed,suppressed,32,8,0.2,suppressed,0,0.3,suppressed,suppressed,0.1
US,M,0-14,2,2023,monthly,ED,22070888,1672,47,11,suppressed,59,0,suppressed,31,7.6,0.2,suppressed,suppressed,0.3,0,suppressed,0.1
US,M,0-14,3,2023,monthly,ED,22070888,1877,61,13,suppressed,86,suppressed,suppressed,31,8.5,0.3,suppressed,suppressed,0.4,suppressed,suppressed,0.1
US,M,0-14,4,2023,monthly,ED,22070888,1807,53,15,suppressed,84,suppressed,suppressed,19,8.2,0.2,suppressed,suppressed,0.4,suppressed,suppressed,suppressed
US,M,0-14,5,2023,monthly,ED,22070888,1886,51,14,suppressed,71,suppressed,suppressed,38,8.5,0.2,suppressed,suppressed,0.3,suppressed,suppressed,0.2
US,M,0-14,6,2023,monthly,ED,22070888,1672,42,suppressed,0,65,suppressed,suppressed,25,7.6,0.2,suppressed,0,0.3,suppressed,suppressed,0.1
US,M,0-14,7,2023,monthly,ED,22070888,1742,65,19,suppressed,72,suppressed,suppressed,26,7.9,0.3,suppressed,suppressed,0.3,suppressed,suppressed,0.1
US,M,0-14,8,2023,monthly,ED,22070888,1720,54,13,0,76,suppressed,suppressed,27,7.8,0.2,suppressed,0,0.3,suppressed,suppressed,0.1
US,M,0-14,9,2023,monthly,ED,22070888,1786,54,suppressed,0,74,suppressed,suppressed,21,8.1,0.2,suppressed,0,0.3,suppressed,suppressed,0.1
US,M,0-14,10,2023,monthly,ED,22070888,1758,47,13,0,74,suppressed,suppressed,22,8,0.2,suppressed,0,0.3,suppressed,suppressed,0.1
US,M,0-14,11,2023,monthly,ED,22070888,1767,58,12,suppressed,66,suppressed,suppressed,17,8,0.3,suppressed,suppressed,0.3,suppressed,suppressed,suppressed
US,M,0-14,12,2023,monthly,ED,22070888,1654,50,suppressed,0,63,suppressed,suppressed,24,7.5,0.2,suppressed,0,0.3,suppressed,suppressed,0.1
US,M,0-14,all,2023,annual,ED,22070888,21096,628,141,suppressed,847,53,36,313,95.6,2.8,0.6,suppressed,3.8,0.2,0.2,1.4
US,M,15-24,1,2023,monthly,ED,16204910,2011,792,253,65,100,29,15,83,12.4,4.9,1.6,0.4,0.6,0.2,suppressed,0.5
US,M,15-24,2,2023,monthly,ED,16204910,1788,660,206,50,108,24,suppressed,87,11,4.1,1.3,0.3,0.7,0.1,suppressed,0.5
US,M,15-24,3,2023,monthly,ED,16204910,2028,777,264,66,117,30,16,111,12.5,4.8,1.6,0.4,0.7,0.2,suppressed,0.7
US,M,15-24,4,2023,monthly,ED,16204910,1953,727,247,57,125,37,20,104,12.1,4.5,1.5,0.4,0.8,0.2,0.1,0.6
US,M,15-24,5,2023,monthly,ED,16204910,1980,760,247,75,109,34,22,106,12.2,4.7,1.5,0.5,0.7,0.2,0.1,0.7
US,M,15-24,6,2023,monthly,ED,16204910,1863,777,259,53,113,36,17,82,11.5,4.8,1.6,0.3,0.7,0.2,suppressed,0.5
US,M,15-24,7,2023,monthly,ED,16204910,1804,701,247,65,145,43,21,99,11.1,4.3,1.5,0.4,0.9,0.3,0.1,0.6
US,M,15-24,8,2023,monthly,ED,16204910,1865,718,264,53,112,28,16,93,11.5,4.4,1.6,0.3,0.7,0.2,suppressed,0.6
US,M,15-24,9,2023,monthly,ED,16204910,1834,675,224,56,126,30,19,94,11.3,4.2,1.4,0.3,0.8,0.2,suppressed,0.6
US,M,15-24,10,2023,monthly,ED,16204910,1758,644,212,40,116,26,20,64,10.8,4,1.3,0.2,0.7,0.2,0.1,0.4
US,M,15-24,11,2023,monthly,ED,16204910,1702,608,213,41,99,30,15,62,10.5,3.8,1.3,0.3,0.6,0.2,suppressed,0.4
US,M,15-24,12,2023,monthly,ED,16204910,1687,648,238,47,111,34,16,82,10.4,4,1.5,0.3,0.7,0.2,suppressed,0.5
US,M,15-24,all,2023,annual,ED,16204910,22273,8487,2874,668,1381,381,206,1067,137.4,52.4,17.7,4.1,8.5,2.4,1.3,6.6
US,M,25-34,1,2023,monthly,ED,16740317,3417,2097,568,417,276,95,83,123,20.4,12.5,3.4,2.5,1.6,0.6,0.5,0.7
US,M,25-34,2,2023,monthly,ED,16740317,3233,1976,603,383,246,87,78,110,19.3,11.8,3.6,2.3,1.5,0.5,0.5,0.7
US,M,25-34,3,2023,monthly,ED,16740317,3525,2115,652,369,294,108,81,118,21.1,12.6,3.9,2.2,1.8,0.6,0.5,0.7
US,M,25-34,4,2023,monthly,ED,16740317,3558,2202,698,365,275,93,77,101,21.3,13.2,4.2,2.2,1.6,0.6,0.5,0.6
US,M,25-34,5,2023,monthly,ED,16740317,3728,2257,730,376,323,127,81,101,22.3,13.5,4.4,2.2,1.9,0.8,0.5,0.6
US,M,25-34,6,2023,monthly,ED,16740317,3592,2257,708,386,295,93,94,104,21.5,13.5,4.2,2.3,1.8,0.6,0.6,0.6
US,M,25-34,7,2023,monthly,ED,16740317,3746,2333,746,379,329,132,94,93,22.4,13.9,4.5,2.3,2,0.8,0.6,0.6
US,M,25-34,8,2023,monthly,ED,16740317,3581,2228,706,366,263,108,56,101,21.4,13.3,4.2,2.2,1.6,0.6,0.3,0.6
US,M,25-34,9,2023,monthly,ED,16740317,3384,2072,692,315,274,99,80,77,20.2,12.4,4.1,1.9,1.6,0.6,0.5,0.5
US,M,25-34,10,2023,monthly,ED,16740317,3214,1933,686,277,238,82,72,107,19.2,11.5,4.1,1.7,1.4,0.5,0.4,0.6
US,M,25-34,11,2023,monthly,ED,16740317,2929,1733,563,246,230,76,78,78,17.5,10.4,3.4,1.5,1.4,0.5,0.5,0.5
US,M,25-34,12,2023,monthly,ED,16740317,2931,1729,596,222,209,71,68,82,17.5,10.3,3.6,1.3,1.2,0.4,0.4,0.5
US,M,25-34,all,2023,annual,ED,16740317,40838,24932,7948,4101,3252,1171,942,1195,243.9,148.9,47.5,24.5,19.4,7,5.6,7.1
US,M,35-54,1,2023,monthly,ED,30924069,4630,2819,569,697,359,150,108,130,15,9.1,1.8,2.3,1.2,0.5,0.3,0.4
US,M,35-54,2,2023,monthly,ED,30924069,4372,2656,602,621,361,155,99,112,14.1,8.6,1.9,2,1.2,0.5,0.3,0.4
US,M,35-54,3,2023,monthly,ED,30924069,5032,3053,663,675,388,171,112,135,16.3,9.9,2.1,2.2,1.3,0.6,0.4,0.4
US,M,35-54,4,2023,monthly,ED,30924069,4975,3048,708,665,330,139,99,157,16.1,9.9,2.3,2.2,1.1,0.4,0.3,0.5
US,M,35-54,5,2023,monthly,ED,30924069,5345,3328,747,754,432,185,119,132,17.3,10.8,2.4,2.4,1.4,0.6,0.4,0.4
US,M,35-54,6,2023,monthly,ED,30924069,5147,3145,751,653,408,152,127,118,16.6,10.2,2.4,2.1,1.3,0.5,0.4,0.4
US,M,35-54,7,2023,monthly,ED,30924069,5248,3221,762,684,436,185,116,138,17,10.4,2.5,2.2,1.4,0.6,0.4,0.4
US,M,35-54,8,2023,monthly,ED,30924069,5210,3177,820,683,417,182,145,143,16.8,10.3,2.7,2.2,1.3,0.6,0.5,0.5
US,M,35-54,9,2023,monthly,ED,30924069,4905,3021,758,622,323,133,100,134,15.9,9.8,2.5,2,1,0.4,0.3,0.4
US,M,35-54,10,2023,monthly,ED,30924069,4821,2831,662,548,384,166,117,110,15.6,9.2,2.1,1.8,1.2,0.5,0.4,0.4
US,M,35-54,11,2023,monthly,ED,30924069,4207,2471,618,477,348,143,100,104,13.6,8,2,1.5,1.1,0.5,0.3,0.3
US,M,35-54,12,2023,monthly,ED,30924069,4162,2392,600,425,361,150,118,119,13.5,7.7,1.9,1.4,1.2,0.5,0.4,0.4
US,M,35-54,all,2023,annual,ED,30924069,58054,35162,8260,7504,4547,1911,1360,1532,187.7,113.7,26.7,24.3,14.7,6.2,4.4,5
US,M,55+,1,2023,monthly,ED,33803061,2726,1407,158,444,110,75,19,70,8.1,4.2,0.5,1.3,0.3,0.2,suppressed,0.2
US,M,55+,2,2023,monthly,ED,33803061,2664,1387,169,446,134,76,34,69,7.9,4.1,0.5,1.3,0.4,0.2,0.1,0.2
US,M,55+,3,2023,monthly,ED,33803061,2936,1515,168,472,109,73,19,80,8.7,4.5,0.5,1.4,0.3,0.2,suppressed,0.2
US,M,55+,4,2023,monthly,ED,33803061,3108,1576,207,506,129,73,31,86,9.2,4.7,0.6,1.5,0.4,0.2,0.1,0.3
US,M,55+,5,2023,monthly,ED,33803061,3353,1798,233,550,144,100,17,92,9.9,5.3,0.7,1.6,0.4,0.3,suppressed,0.3
US,M,55+,6,2023,monthly,ED,33803061,3338,1753,218,530,129,79,31,94,9.9,5.2,0.6,1.6,0.4,0.2,0.1,0.3
US,M,55+,7,2023,monthly,ED,33803061,3374,1786,227,524,169,108,27,93,10,5.3,0.7,1.6,0.5,0.3,0.1,0.3
US,M,55+,8,2023,monthly,ED,33803061,3368,1782,213,526,129,79,29,101,10,5.3,0.6,1.6,0.4,0.2,0.1,0.3
US,M,55+,9,2023,monthly,ED,33803061,3233,1646,219,448,149,108,17,103,9.6,4.9,0.6,1.3,0.4,0.3,suppressed,0.3
US,M,55+,10,2023,monthly,ED,33803061,3149,1599,208,405,130,90,26,97,9.3,4.7,0.6,1.2,0.4,0.3,0.1,0.3
US,M,55+,11,2023,monthly,ED,33803061,2758,1371,205,361,107,66,19,73,8.2,4.1,0.6,1.1,0.3,0.2,suppressed,0.2
US,M,55+,12,2023,monthly,ED,33803061,2722,1263,178,301,121,72,27,79,8.1,3.7,0.5,0.9,0.4,0.2,0.1,0.2
US,M,55+,all,2023,annual,ED,33803061,36729,18883,2403,5513,1560,999,296,1037,108.7,55.9,7.1,16.3,4.6,3,0.9,3.1
US,F,0-14,1,2018,monthly,HOSP,24136640,195,19,NA,0,14,suppressed,NA,suppressed,0.8,suppressed,NA,0,suppressed,suppressed,NA,suppressed
US,F,0-14,2,2018,monthly,HOSP,24136640,140,suppressed,NA,suppressed,suppressed,0,NA,suppressed,0.6,suppressed,NA,suppressed,suppressed,0,NA,suppressed
US,F,0-14,3,2018,monthly,HOSP,24136640,200,19,NA,0,25,suppressed,NA,suppressed,0.8,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,4,2018,monthly,HOSP,24136640,205,23,NA,0,22,suppressed,NA,suppressed,0.8,0.1,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,5,2018,monthly,HOSP,24136640,176,suppressed,NA,suppressed,27,0,NA,suppressed,0.7,suppressed,NA,suppressed,0.1,0,NA,suppressed
US,F,0-14,6,2018,monthly,HOSP,24136640,198,29,NA,suppressed,17,suppressed,NA,11,0.8,0.1,NA,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,7,2018,monthly,HOSP,24136640,202,17,NA,0,24,suppressed,NA,suppressed,0.8,suppressed,NA,0,0.1,suppressed,NA,suppressed
US,F,0-14,8,2018,monthly,HOSP,24136640,179,23,NA,suppressed,16,suppressed,NA,suppressed,0.7,0.1,NA,suppressed,suppressed,suppressed,NA,suppressed
US,F,0-14,9,2018,monthly,HOSP,24136640,188,15,NA,suppressed,25,suppressed,NA,suppressed,0.8,suppressed,NA,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,10,2018,monthly,HOSP,24136640,174,14,NA,0,12,0,NA,suppressed,0.7,suppressed,NA,0,suppressed,0,NA,suppressed
US,F,0-14,11,2018,monthly,HOSP,24136640,174,14,NA,0,19,0,NA,15,0.7,suppressed,NA,0,suppressed,0,NA,suppressed
US,F,0-14,12,2018,monthly,HOSP,24136640,196,15,NA,suppressed,23,suppressed,NA,18,0.8,suppressed,NA,suppressed,0.1,suppressed,NA,suppressed
US,F,0-14,all,2018,annual,HOSP,24136640,2227,203,NA,suppressed,231,24,NA,106,9.2,0.8,NA,suppressed,1,0.1,NA,0.4
US,F,15-24,1,2018,monthly,HOSP,16889393,385,89,NA,48,61,21,NA,50,2.3,0.5,NA,0.3,0.4,0.1,NA,0.3
US,F,15-24,2,2018,monthly,HOSP,16889393,389,84,NA,46,58,23,NA,46,2.3,0.5,NA,0.3,0.3,0.1,NA,0.3
US,F,15-24,3,2018,monthly,HOSP,16889393,432,104,NA,56,73,35,NA,50,2.6,0.6,NA,0.3,0.4,0.2,NA,0.3
US,F,15-24,4,2018,monthly,HOSP,16889393,415,76,NA,48,70,25,NA,57,2.5,0.4,NA,0.3,0.4,0.1,NA,0.3
US,F,15-24,5,2018,monthly,HOSP,16889393,472,100,NA,57,81,41,NA,56,2.8,0.6,NA,0.3,0.5,0.2,NA,0.3
US,F,15-24,6,2018,monthly,HOSP,16889393,435,112,NA,59,78,35,NA,51,2.6,0.7,NA,0.3,0.5,0.2,NA,0.3
US,F,15-24,7,2018,monthly,HOSP,16889393,458,105,NA,62,86,26,NA,50,2.7,0.6,NA,0.4,0.5,0.2,NA,0.3
US,F,15-24,8,2018,monthly,HOSP,16889393,455,90,NA,53,78,35,NA,48,2.7,0.5,NA,0.3,0.5,0.2,NA,0.3
US,F,15-24,9,2018,monthly,HOSP,16889393,415,80,NA,49,75,37,NA,34,2.5,0.5,NA,0.3,0.4,0.2,NA,0.2
US,F,15-24,10,2018,monthly,HOSP,16889393,394,83,NA,49,52,15,NA,38,2.3,0.5,NA,0.3,0.3,suppressed,NA,0.2
US,F,15-24,11,2018,monthly,HOSP,16889393,359,70,NA,40,56,18,NA,35,2.1,0.4,NA,0.2,0.3,suppressed,NA,0.2
US,F,15-24,12,2018,monthly,HOSP,16889393,397,95,NA,53,66,20,NA,46,2.4,0.6,NA,0.3,0.4,0.1,NA,0.3
US,F,15-24,all,2018,annual,HOSP,16889393,5006,1088,NA,620,834,331,NA,561,29.6,6.4,NA,3.7,4.9,2,NA,3.3
US,F,25-34,1,2018,monthly,HOSP,18285417,657,215,NA,120,156,72,NA,93,3.6,1.2,NA,0.7,0.9,0.4,NA,0.5
US,F,25-34,2,2018,monthly,HOSP,18285417,617,209,NA,124,158,88,NA,81,3.4,1.1,NA,0.7,0.9,0.5,NA,0.4
US,F,25-34,3,2018,monthly,HOSP,18285417,676,227,NA,130,182,75,NA,103,3.7,1.2,NA,0.7,1,0.4,NA,0.6
US,F,25-34,4,2018,monthly,HOSP,18285417,679,226,NA,118,171,68,NA,102,3.7,1.2,NA,0.6,0.9,0.4,NA,0.6
US,F,25-34,5,2018,monthly,HOSP,18285417,749,250,NA,143,214,105,NA,110,4.1,1.4,NA,0.8,1.2,0.6,NA,0.6
US,F,25-34,6,2018,monthly,HOSP,18285417,752,250,NA,147,208,94,NA,96,4.1,1.4,NA,0.8,1.1,0.5,NA,0.5
US,F,25-34,7,2018,monthly,HOSP,18285417,755,270,NA,146,234,108,NA,82,4.1,1.5,NA,0.8,1.3,0.6,NA,0.4
US,F,25-34,8,2018,monthly,HOSP,18285417,802,289,NA,148,237,122,NA,123,4.4,1.6,NA,0.8,1.3,0.7,NA,0.7
US,F,25-34,9,2018,monthly,HOSP,18285417,710,236,NA,124,209,81,NA,108,3.9,1.3,NA,0.7,1.1,0.4,NA,0.6
US,F,25-34,10,2018,monthly,HOSP,18285417,745,266,NA,149,182,82,NA,95,4.1,1.5,NA,0.8,1,0.4,NA,0.5
US,F,25-34,11,2018,monthly,HOSP,18285417,643,225,NA,130,168,82,NA,89,3.5,1.2,NA,0.7,0.9,0.4,NA,0.5
US,F,25-34,12,2018,monthly,HOSP,18285417,609,217,NA,108,163,61,NA,73,3.3,1.2,NA,0.6,0.9,0.3,NA,0.4
US,F,25-34,all,2018,annual,HOSP,18285417,8394,2880,NA,1587,2282,1038,NA,1155,45.9,15.8,NA,8.7,12.5,5.7,NA,6.3
US,F,35-54,1,2018,monthly,HOSP,33789931,1545,536,NA,127,295,163,NA,260,4.6,1.6,NA,0.4,0.9,0.5,NA,0.8
US,F,35-54,2,2018,monthly,HOSP,33789931,1503,521,NA,127,330,200,NA,264,4.4,1.5,NA,0.4,1,0.6,NA,0.8
US,F,35-54,3,2018,monthly,HOSP,33789931,1615,521,NA,111,383,214,NA,279,4.8,1.5,NA,0.3,1.1,0.6,NA,0.8
US,F,35-54,4,2018,monthly,HOSP,33789931,1721,574,NA,131,400,237,NA,253,5.1,1.7,NA,0.4,1.2,0.7,NA,0.7
US,F,35-54,5,2018,monthly,HOSP,33789931,1808,610,NA,130,401,247,NA,277,5.4,1.8,NA,0.4,1.2,0.7,NA,0.8
US,F,35-54,6,2018,monthly,HOSP,33789931,1756,556,NA,143,428,239,NA,277,5.2,1.6,NA,0.4,1.3,0.7,NA,0.8
US,F,35-54,7,2018,monthly,HOSP,33789931,1769,557,NA,148,467,282,NA,273,5.2,1.6,NA,0.4,1.4,0.8,NA,0.8
US,F,35-54,8,2018,monthly,HOSP,33789931,1853,594,NA,155,471,266,NA,274,5.5,1.8,NA,0.5,1.4,0.8,NA,0.8
US,F,35-54,9,2018,monthly,HOSP,33789931,1659,508,NA,115,419,230,NA,246,4.9,1.5,NA,0.3,1.2,0.7,NA,0.7
US,F,35-54,10,2018,monthly,HOSP,33789931,1719,564,NA,164,425,234,NA,251,5.1,1.7,NA,0.5,1.3,0.7,NA,0.7
US,F,35-54,11,2018,monthly,HOSP,33789931,1568,483,NA,115,426,238,NA,186,4.6,1.4,NA,0.3,1.3,0.7,NA,0.6
US,F,35-54,12,2018,monthly,HOSP,33789931,1459,477,NA,134,339,184,NA,203,4.3,1.4,NA,0.4,1,0.5,NA,0.6
US,F,35-54,all,2018,annual,HOSP,33789931,19975,6501,NA,1600,4784,2734,NA,3043,59.1,19.2,NA,4.7,14.2,8.1,NA,9
US,F,55+,1,2018,monthly,HOSP,40928780,2793,1062,NA,62,184,120,NA,383,6.8,2.6,NA,0.2,0.4,0.3,NA,0.9
US,F,55+,2,2018,monthly,HOSP,40928780,2538,955,NA,54,178,131,NA,379,6.2,2.3,NA,0.1,0.4,0.3,NA,0.9
US,F,55+,3,2018,monthly,HOSP,40928780,2991,1161,NA,64,215,157,NA,415,7.3,2.8,NA,0.2,0.5,0.4,NA,1
US,F,55+,4,2018,monthly,HOSP,40928780,2768,1063,NA,62,233,156,NA,415,6.8,2.6,NA,0.2,0.6,0.4,NA,1
US,F,55+,5,2018,monthly,HOSP,40928780,2854,1105,NA,73,239,161,NA,388,7,2.7,NA,0.2,0.6,0.4,NA,0.9
US,F,55+,6,2018,monthly,HOSP,40928780,2790,1033,NA,65,226,156,NA,399,6.8,2.5,NA,0.2,0.6,0.4,NA,1
US,F,55+,7,2018,monthly,HOSP,40928780,2871,1050,NA,54,265,170,NA,417,7,2.6,NA,0.1,0.6,0.4,NA,1
US,F,55+,8,2018,monthly,HOSP,40928780,2904,1099,NA,85,268,191,NA,419,7.1,2.7,NA,0.2,0.7,0.5,NA,1
US,F,55+,9,2018,monthly,HOSP,40928780,2613,945,NA,52,233,163,NA,384,6.4,2.3,NA,0.1,0.6,0.4,NA,0.9
US,F,55+,10,2018,monthly,HOSP,40928780,2834,1038,NA,89,269,187,NA,404,6.9,2.5,NA,0.2,0.7,0.5,NA,1
