geoid,year,month,rate_time,jurisdiction_count,sex,age_range,drug_rate,opioid_rate,fentanyl_rate,heroin_rate,stimulant_rate,cocaine_rate,methamphetamine_rate,benzodiazepine_rate
US,2020,7,Monthly,44,Total,15 to 24,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,Total,45 to 54,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,Total,35 to 44,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,Total,55 to 64,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,Total,Total,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,M,Total,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,F,Total,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,F,15 to 24,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,F,25 to 34,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,F,0 to 14,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,M,0 to 14,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,M,15 to 24,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,M,55 to 64,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,F,35 to 44,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,M,65+,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,F,55 to 64,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,F,65+,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,M,25 to 34,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,M,45 to 54,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,M,35 to 44,*,*,*,*,*,*,*,*
US,2020,7,Monthly,44,F,45 to 54,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,Total,55 to 64,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,Total,45 to 54,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,Total,0 to 14,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,Total,25 to 34,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,Total,35 to 44,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,Total,65+,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,Total,15 to 24,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,Total,Total,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,F,Total,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,M,Total,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,M,15 to 24,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,M,45 to 54,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,F,65+,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,F,55 to 64,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,F,0 to 14,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,F,25 to 34,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,M,25 to 34,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,M,0 to 14,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,F,15 to 24,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,F,45 to 54,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,M,55 to 64,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,M,65+,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,F,35 to 44,*,*,*,*,*,*,*,*
US,2020,8,Monthly,44,M,35 to 44,*,*,*,*,*,*,*,*
US,2020,9,Monthly,44,Total,0 to 14,62.0,1.5,*,*,1.7,*,*,1.0
US,2020,9,Monthly,44,Total,45 to 54,90.0,34.6,0.5,11.9,6.5,3.3,1.9,2.6
US,2020,9,Monthly,44,Total,55 to 64,75.4,32.7,0.3,9.4,3.6,2.4,0.7,2.5
US,2020,9,Monthly,44,Total,65+,36.1,11.8,0.1,1.8,0.6,0.4,*,1.4
US,2020,9,Monthly,44,Total,15 to 24,114.7,21.0,0.5,5.5,4.8,1.2,1.5,3.8
US,2020,9,Monthly,44,Total,25 to 34,131.4,50.7,1.0,20.2,9.6,3.0,4.0,3.7
US,2020,9,Monthly,44,Total,35 to 44,120.1,45.7,1.0,16.7,9.3,3.3,3.7,3.4
US,2020,9,Monthly,44,Total,Total,86.6,28.1,0.5,9.2,4.9,1.9,1.6,2.6
US,2020,9,Monthly,44,M,Total,106.8,40.3,0.7,14.3,7.4,2.9,2.6,2.7
US,2020,9,Monthly,44,F,Total,69.6,17.8,0.3,4.9,2.8,1.0,0.9,2.4
US,2020,9,Monthly,44,F,55 to 64,64.2,24.2,*,4.7,2.1,1.4,*,3.2
US,2020,9,Monthly,44,M,55 to 64,86.6,41.0,0.5,14.0,5.1,3.4,1.0,1.9
US,2020,9,Monthly,44,M,45 to 54,112.0,47.5,0.7,18.6,9.1,4.6,2.8,2.0
US,2020,9,Monthly,44,F,15 to 24,98.0,11.6,*,3.4,2.7,0.7,0.9,2.1
US,2020,9,Monthly,44,F,0 to 14,78.6,1.7,0.0,*,1.8,*,*,0.9
US,2020,9,Monthly,44,M,25 to 34,199.9,84.1,1.6,33.6,15.9,4.8,6.7,5.1
US,2020,9,Monthly,44,M,65+,39.5,14.5,*,3.4,1.0,0.8,*,1.1
US,2020,9,Monthly,44,M,15 to 24,140.6,35.6,0.9,8.8,8.1,2.0,2.4,6.2
US,2020,9,Monthly,44,F,35 to 44,85.3,27.6,0.7,9.7,4.7,1.5,1.8,3.3
US,2020,9,Monthly,44,F,25 to 34,82.1,26.6,0.5,10.5,5.1,1.7,2.0,2.7
US,2020,9,Monthly,44,M,0 to 14,47.4,1.4,*,*,1.6,*,*,1.1
US,2020,9,Monthly,44,F,45 to 54,70.0,22.8,*,5.9,4.1,2.1,1.1,3.1
US,2020,9,Monthly,44,M,35 to 44,162.1,67.5,1.5,25.1,14.9,5.4,6.0,3.5
US,2020,9,Monthly,44,F,65+,33.2,9.7,*,0.5,0.2,*,*,1.6
US,2020,10,Monthly,44,Total,55 to 64,68.9,27.9,0.7,7.3,3.6,2.2,0.6,2.9
US,2020,10,Monthly,44,Total,15 to 24,114.4,19.6,1.6,5.5,4.8,1.2,1.5,3.8
US,2020,10,Monthly,44,Total,45 to 54,86.0,31.2,1.1,10.2,5.9,3.0,1.7,2.6
US,2020,10,Monthly,44,Total,25 to 34,120.3,45.1,2.9,17.2,8.8,2.8,3.7,3.7
US,2020,10,Monthly,44,Total,0 to 14,61.6,1.6,*,*,1.4,*,*,1.0
US,2020,10,Monthly,44,Total,65+,33.5,10.6,0.2,1.5,0.6,0.4,*,1.2
US,2020,10,Monthly,44,Total,35 to 44,109.7,40.9,2.0,14.4,7.8,2.8,3.1,3.2
US,2020,10,Monthly,44,Total,Total,81.4,25.1,1.2,7.8,4.5,1.7,1.5,2.5
US,2020,10,Monthly,44,F,Total,66.7,16.0,0.7,4.3,2.6,1.0,0.8,2.4
US,2020,10,Monthly,44,M,Total,99.0,36.0,1.8,12.1,6.7,2.6,2.3,2.8
US,2020,10,Monthly,44,F,35 to 44,76.5,24.2,1.3,7.9,4.3,1.6,1.5,2.9
US,2020,10,Monthly,44,F,45 to 54,68.1,19.9,0.7,5.3,3.4,1.8,0.8,3.2
US,2020,10,Monthly,44,M,65+,35.8,12.7,0.3,2.7,0.9,0.7,*,1.0
US,2020,10,Monthly,44,F,15 to 24,101.5,11.1,0.7,3.4,3.0,0.7,0.8,2.4
US,2020,10,Monthly,44,M,35 to 44,150.6,61.5,2.9,22.3,12.3,4.2,5.1,3.5
US,2020,10,Monthly,44,M,0 to 14,45.7,1.6,*,*,1.3,*,*,0.8
US,2020,10,Monthly,44,M,25 to 34,183.5,74.2,4.8,28.7,14.5,4.5,6.0,5.4
US,2020,10,Monthly,44,F,65+,31.4,8.8,0.2,0.6,0.3,*,*,1.4
US,2020,10,Monthly,44,F,25 to 34,75.8,24.6,1.5,9.2,4.8,1.6,2.1,2.5
US,2020,10,Monthly,44,M,55 to 64,78.4,35.3,1.0,10.8,5.2,3.1,1.0,2.3
US,2020,10,Monthly,44,M,15 to 24,134.7,32.9,2.9,8.8,7.5,1.9,2.5,6.1
US,2020,10,Monthly,44,F,55 to 64,59.4,20.5,0.4,3.7,2.0,1.2,*,3.5
US,2020,10,Monthly,44,F,0 to 14,79.6,1.7,*,*,1.4,*,0.0,1.1
US,2020,10,Monthly,44,M,45 to 54,106.2,43.8,1.7,15.7,8.7,4.4,2.7,1.9
US,2020,11,Monthly,44,Total,55 to 64,65.8,26.1,0.7,6.8,3.3,2.1,0.7,2.4
US,2020,11,Monthly,44,Total,25 to 34,119.6,46.2,3.1,17.4,8.1,2.6,3.3,3.2
US,2020,11,Monthly,44,Total,15 to 24,110.5,18.2,1.6,4.8,4.8,1.3,1.3,4.2
US,2020,11,Monthly,44,Total,65+,33.4,10.8,0.2,1.3,0.5,0.3,*,1.3
US,2020,11,Monthly,44,Total,0 to 14,64.8,1.8,*,*,1.7,*,*,1.0
US,2020,11,Monthly,44,Total,45 to 54,81.2,29.8,1.1,9.8,5.2,2.6,1.6,2.5
US,2020,11,Monthly,44,Total,35 to 44,107.0,38.8,2.3,14.0,8.0,2.6,3.5,3.0
US,2020,11,Monthly,44,Total,Total,79.7,24.5,1.3,7.7,4.3,1.6,1.5,2.4
US,2020,11,Monthly,44,M,Total,96.2,35.2,2.0,11.8,6.4,2.4,2.3,2.6
US,2020,11,Monthly,44,F,Total,65.9,15.6,0.7,4.2,2.6,0.9,0.8,2.3
US,2020,11,Monthly,44,F,45 to 54,66.3,19.9,0.6,5.1,3.1,1.5,0.8,2.8
US,2020,11,Monthly,44,M,25 to 34,185.8,77.0,5.5,28.7,13.7,4.1,5.7,4.6
US,2020,11,Monthly,44,M,15 to 24,129.2,31.6,3.1,8.0,7.9,2.3,2.3,6.4
US,2020,11,Monthly,44,F,55 to 64,58.0,19.8,0.4,3.2,1.7,1.1,*,3.0
US,2020,11,Monthly,44,F,15 to 24,99.1,9.9,0.8,2.9,2.9,0.7,0.6,2.8
US,2020,11,Monthly,44,M,35 to 44,145.8,58.3,3.5,21.5,12.2,3.9,5.5,3.0
US,2020,11,Monthly,44,M,55 to 64,73.4,32.3,0.9,10.4,4.8,3.0,1.1,1.8
US,2020,11,Monthly,44,F,35 to 44,75.7,23.1,1.3,8.0,4.7,1.5,2.0,2.9
US,2020,11,Monthly,44,F,25 to 34,73.5,24.6,1.4,9.5,4.3,1.5,1.6,2.3
US,2020,11,Monthly,44,F,0 to 14,82.6,1.8,*,*,2.1,*,*,1.2
US,2020,11,Monthly,44,M,45 to 54,97.8,40.7,1.7,15.1,7.5,3.8,2.4,2.2
US,2020,11,Monthly,44,F,65+,31.8,8.7,*,0.4,0.2,*,*,1.6
US,2020,11,Monthly,44,M,65+,35.1,13.3,0.3,2.5,0.8,0.6,*,1.1
US,2020,11,Monthly,44,M,0 to 14,48.8,1.8,*,*,1.4,*,*,0.8
US,2020,12,Monthly,44,Total,55 to 64,67.4,27.9,0.8,7.1,3.4,2.2,0.7,2.8
US,2020,12,Monthly,44,Total,15 to 24,111.9,20.6,2.0,5.8,4.8,1.2,1.6,4.5
US,2020,12,Monthly,44,Total,35 to 44,110.0,41.1,2.3,14.1,7.8,2.3,3.6,3.0
US,2020,12,Monthly,44,Total,25 to 34,120.1,47.0,3.2,18.4,8.3,2.5,3.6,3.3
US,2020,12,Monthly,44,Total,65+,31.7,10.5,0.3,1.3,0.5,0.3,*,1.2
US,2020,12,Monthly,44,Total,0 to 14,64.6,1.8,*,*,1.8,*,*,1.0
US,2020,12,Monthly,44,Total,45 to 54,81.6,30.6,1.4,9.6,5.0,2.2,1.7,2.5
US,2020,12,Monthly,44,Total,Total,79.4,25.5,1.4,7.9,4.2,1.5,1.6,2.5
US,2020,12,Monthly,44,F,Total,63.4,16.1,0.7,4.3,2.4,0.7,0.9,2.4
US,2020,12,Monthly,44,M,Total,98.4,36.8,2.2,12.2,6.4,2.4,2.3,2.7
US,2020,12,Monthly,44,F,0 to 14,81.1,1.9,*,*,1.9,*,*,1.2
US,2020,12,Monthly,44,M,0 to 14,49.5,1.8,0.0,*,1.6,*,*,0.8
US,2020,12,Monthly,44,M,65+,33.2,12.5,0.3,2.5,0.8,0.5,*,0.9
US,2020,12,Monthly,44,M,15 to 24,140.6,35.6,3.8,9.2,7.2,2.1,2.3,7.0
US,2020,12,Monthly,44,F,45 to 54,64.2,20.3,0.9,5.2,2.6,1.1,0.9,2.6
US,2020,12,Monthly,44,F,35 to 44,74.8,23.7,1.0,8.0,4.2,1.2,2.0,2.7
US,2020,12,Monthly,44,F,55 to 64,58.7,21.1,0.5,3.3,1.7,1.1,*,3.4
US,2020,12,Monthly,44,M,35 to 44,152.8,62.1,3.9,21.5,12.1,3.8,5.5,3.3
US,2020,12,Monthly,44,F,65+,30.2,8.7,0.3,0.4,0.3,*,*,1.5
US,2020,12,Monthly,44,F,15 to 24,94.3,11.4,0.9,3.6,3.3,0.6,1.1,2.9
US,2020,12,Monthly,44,M,55 to 64,75.9,34.5,1.0,10.7,5.1,3.3,1.2,2.1
US,2020,12,Monthly,44,F,25 to 34,72.2,24.3,1.4,9.6,4.1,1.0,1.9,2.5
US,2020,12,Monthly,44,M,25 to 34,188.6,79.3,5.7,30.9,14.4,4.7,6.0,4.5
US,2020,12,Monthly,44,M,45 to 54,100.4,41.9,1.9,14.4,7.5,3.4,2.6,2.3
US,2021,1,Monthly,45,Total,15 to 24,113.1,19.3,1.6,5.7,5.3,1.5,1.8,4.2
US,2021,1,Monthly,45,Total,25 to 34,121.1,47.8,3.4,17.2,9.3,3.2,3.7,3.9
US,2021,1,Monthly,45,Total,55 to 64,67.7,27.8,0.8,6.6,3.8,2.3,0.9,2.3
US,2021,1,Monthly,45,Total,0 to 14,65.2,1.6,*,*,1.7,*,*,0.8
US,2021,1,Monthly,45,Total,65+,32.6,11.0,0.2,1.2,0.6,0.4,*,1.2
US,2021,1,Monthly,45,Total,45 to 54,82.8,29.7,1.4,8.7,5.8,2.9,1.7,2.5
US,2021,1,Monthly,45,Total,35 to 44,111.7,42.1,2.5,15.3,8.8,2.7,3.5,3.4
US,2021,1,Monthly,45,Total,Total,81.0,25.7,1.4,7.7,4.8,1.8,1.6,2.5
US,2021,1,Monthly,45,F,Total,64.8,16.1,0.7,4.1,2.8,1.0,0.9,2.3
US,2021,1,Monthly,45,M,Total,100.3,37.2,2.3,12.0,7.2,2.8,2.5,2.9
US,2021,1,Monthly,45,F,35 to 44,74.0,23.4,1.2,8.4,4.5,1.4,1.7,2.9
US,2021,1,Monthly,45,F,65+,31.2,9.6,*,0.3,0.4,0.3,*,1.4
US,2021,1,Monthly,45,M,55 to 64,75.7,34.4,1.1,9.9,4.9,3.0,1.3,1.9
US,2021,1,Monthly,45,M,65+,34.1,12.7,0.3,2.2,0.8,0.6,*,1.0
US,2021,1,Monthly,45,M,15 to 24,138.3,33.4,3.3,9.5,8.2,2.5,2.8,6.9
US,2021,1,Monthly,45,F,55 to 64,59.5,21.1,0.6,3.1,2.6,1.5,0.5,2.8
US,2021,1,Monthly,45,M,0 to 14,49.8,1.5,*,*,1.9,*,*,0.7
US,2021,1,Monthly,45,M,45 to 54,102.0,40.9,2.1,13.2,8.7,4.4,2.6,2.0
US,2021,1,Monthly,45,F,25 to 34,72.4,24.9,1.5,8.9,4.9,1.6,2.1,2.5
US,2021,1,Monthly,45,F,0 to 14,81.7,1.7,*,0.0,1.4,*,*,0.8
US,2021,1,Monthly,45,F,45 to 54,65.3,19.5,0.7,4.7,3.2,1.5,0.9,3.0
US,2021,1,Monthly,45,M,25 to 34,191.5,80.8,6.2,29.2,15.6,5.5,6.1,5.8
US,2021,1,Monthly,45,F,15 to 24,97.5,10.7,0.6,3.3,3.5,0.9,1.1,2.5
US,2021,1,Monthly,45,M,35 to 44,158.2,65.1,4.0,23.7,14.0,4.4,5.7,3.9
US,2021,2,Monthly,45,Total,55 to 64,68.8,28.0,0.9,6.5,4.4,2.7,0.8,2.3
US,2021,2,Monthly,45,Total,0 to 14,71.8,2.0,*,*,1.6,*,*,1.1
US,2021,2,Monthly,45,Total,65+,33.4,11.2,0.3,1.4,0.7,0.4,0.1,1.2
US,2021,2,Monthly,45,Total,25 to 34,126.0,48.4,3.9,17.9,9.2,2.9,3.9,3.6
US,2021,2,Monthly,45,Total,45 to 54,83.6,30.5,1.3,8.8,6.4,3.3,1.8,2.8
US,2021,2,Monthly,45,Total,15 to 24,125.3,20.3,1.9,5.0,5.2,1.4,1.6,4.2
US,2021,2,Monthly,45,Total,35 to 44,115.7,42.9,2.4,14.6,9.3,3.4,3.7,3.4
US,2021,2,Monthly,45,Total,Total,84.7,26.0,1.5,7.6,5.0,1.9,1.7,2.5
US,2021,2,Monthly,45,F,Total,69.4,16.4,0.9,4.1,3.0,1.1,0.9,2.3
US,2021,2,Monthly,45,M,Total,102.9,37.4,2.3,11.7,7.4,3.0,2.6,2.8
US,2021,2,Monthly,45,M,25 to 34,194.5,80.2,6.6,29.6,15.5,4.8,6.9,5.1
US,2021,2,Monthly,45,F,35 to 44,77.7,24.9,1.5,7.6,5.1,1.9,1.9,2.6
US,2021,2,Monthly,45,M,15 to 24,148.6,35.5,3.7,8.0,8.4,2.3,2.9,6.7
US,2021,2,Monthly,45,M,55 to 64,78.3,35.2,1.2,10.1,6.1,3.9,1.2,1.7
US,2021,2,Monthly,45,F,65+,30.9,9.2,0.2,0.4,0.3,*,*,1.4
US,2021,2,Monthly,45,F,45 to 54,68.8,20.2,0.9,5.0,4.4,2.1,1.2,3.5
US,2021,2,Monthly,45,F,15 to 24,110.9,10.9,0.8,3.1,3.2,0.9,0.8,2.6
US,2021,2,Monthly,45,M,0 to 14,52.7,2.0,*,*,1.9,*,*,1.0
US,2021,2,Monthly,45,M,45 to 54,100.0,41.8,1.8,13.0,8.6,4.6,2.4,1.9
US,2021,2,Monthly,45,M,35 to 44,162.1,64.6,3.6,23.0,14.3,5.3,5.8,4.4
US,2021,2,Monthly,45,F,55 to 64,58.9,20.6,0.6,2.9,2.7,1.5,0.5,2.9
US,2021,2,Monthly,45,M,65+,36.2,13.6,0.4,2.5,1.1,0.8,*,0.9
US,2021,2,Monthly,45,F,0 to 14,92.2,2.1,*,0.0,1.3,*,*,1.2
US,2021,2,Monthly,45,F,25 to 34,78.2,26.1,2.0,9.7,4.9,1.6,1.8,2.5
US,2021,3,Monthly,45,Total,55 to 64,72.4,30.4,1.0,7.7,4.2,2.4,0.9,2.4
US,2021,3,Monthly,45,Total,45 to 54,89.9,34.6,1.6,10.4,6.7,3.2,2.3,2.6
US,2021,3,Monthly,45,Total,35 to 44,126.2,48.0,2.9,16.0,10.7,4.0,4.0,3.5
US,2021,3,Monthly,45,Total,15 to 24,120.2,21.6,2.4,5.0,5.7,1.6,1.8,4.3
US,2021,3,Monthly,45,Total,0 to 14,59.2,1.4,*,*,1.4,*,*,0.9
US,2021,3,Monthly,45,Total,25 to 34,137.9,53.6,4.3,19.0,11.2,3.7,4.4,4.0
US,2021,3,Monthly,45,Total,65+,34.6,11.5,0.2,1.5,0.6,0.4,*,1.2
US,2021,3,Monthly,45,Total,Total,87.3,28.0,1.7,8.2,5.4,2.1,1.8,2.6
US,2021,3,Monthly,45,F,Total,69.8,17.5,0.9,4.2,3.1,1.1,1.1,2.4
US,2021,3,Monthly,45,M,Total,108.1,40.6,2.6,13.0,8.2,3.3,2.7,2.8
US,2021,3,Monthly,45,M,65+,37.1,13.8,0.3,2.8,1.0,0.8,*,1.0
US,2021,3,Monthly,45,M,25 to 34,216.3,91.1,7.7,32.7,18.5,6.2,7.2,5.5
US,2021,3,Monthly,45,F,0 to 14,77.8,1.7,*,*,1.3,*,*,1.0
US,2021,3,Monthly,45,F,25 to 34,82.7,27.2,1.9,9.3,6.0,2.0,2.5,3.0
US,2021,3,Monthly,45,M,15 to 24,140.6,35.8,4.1,7.9,9.1,2.7,2.7,6.8
US,2021,3,Monthly,45,F,35 to 44,84.4,27.7,1.6,8.3,5.5,2.2,1.8,3.0
US,2021,3,Monthly,45,M,45 to 54,111.8,47.4,2.5,15.9,9.8,5.0,3.2,2.0
US,2021,3,Monthly,45,M,35 to 44,177.1,72.5,4.5,25.3,17.0,6.2,6.6,4.0
US,2021,3,Monthly,45,M,0 to 14,42.4,1.2,*,*,1.5,*,*,0.8
US,2021,3,Monthly,45,F,45 to 54,70.0,23.0,0.9,5.4,4.0,1.6,1.4,3.1
US,2021,3,Monthly,45,F,55 to 64,59.7,22.1,0.5,3.7,2.1,1.0,0.5,2.9
US,2021,3,Monthly,45,F,15 to 24,107.2,12.4,1.4,3.1,3.6,0.9,1.2,2.8
US,2021,3,Monthly,45,F,65+,32.6,9.7,0.2,0.5,0.3,*,*,1.4
US,2021,3,Monthly,45,M,55 to 64,85.0,38.6,1.4,11.7,6.2,3.9,1.2,2.0
US,2021,4,Monthly,45,Total,45 to 54,88.5,32.9,1.6,9.5,6.8,3.5,2.1,2.5
US,2021,4,Monthly,45,Total,35 to 44,123.7,47.2,3.2,15.1,10.4,3.8,4.1,3.6
US,2021,4,Monthly,45,Total,0 to 14,54.2,1.2,*,*,1.4,*,*,0.8
US,2021,4,Monthly,45,Total,25 to 34,132.3,50.1,3.9,17.5,10.2,3.2,4.0,3.7
US,2021,4,Monthly,45,Total,15 to 24,113.6,19.2,2.0,4.5,5.2,1.5,1.5,4.1
US,2021,4,Monthly,45,Total,65+,34.8,11.5,0.3,1.6,0.7,0.5,0.1,1.1
US,2021,4,Monthly,45,Total,55 to 64,72.3,31.1,1.0,8.1,4.5,2.8,0.9,2.3
US,2021,4,Monthly,45,Total,Total,84.8,26.8,1.7,7.7,5.2,2.1,1.7,2.5
US,2021,4,Monthly,45,F,Total,67.5,16.6,1.0,4.1,3.0,1.2,0.9,2.3
US,2021,4,Monthly,45,M,Total,105.4,39.1,2.5,12.1,8.0,3.2,2.7,2.6
US,2021,4,Monthly,45,M,65+,37.7,13.7,0.3,3.0,1.2,0.9,*,0.7
US,2021,4,Monthly,45,F,15 to 24,101.4,10.4,1.2,2.7,3.2,0.9,0.8,2.7
US,2021,4,Monthly,45,F,35 to 44,79.6,26.1,1.8,8.1,5.7,2.2,2.2,3.1
US,2021,4,Monthly,45,M,35 to 44,178.5,73.4,5.0,23.9,16.2,5.8,6.6,4.1
US,2021,4,Monthly,45,F,55 to 64,58.5,22.5,0.7,3.7,2.4,1.4,0.4,2.7
US,2021,4,Monthly,45,F,0 to 14,72.1,1.4,*,*,1.5,*,*,0.9
US,2021,4,Monthly,45,M,15 to 24,132.7,33.1,3.3,7.3,8.5,2.5,2.6,6.4
US,2021,4,Monthly,45,F,65+,32.2,9.8,0.3,0.5,0.3,0.2,*,1.4
US,2021,4,Monthly,45,M,0 to 14,38.2,1.1,*,*,1.2,*,*,0.6
US,2021,4,Monthly,45,M,25 to 34,206.9,85.0,6.8,29.4,17.2,5.2,7.0,4.9
US,2021,4,Monthly,45,F,45 to 54,68.7,21.7,0.9,5.0,3.7,2.0,1.1,2.7
US,2021,4,Monthly,45,M,45 to 54,111.0,45.6,2.5,14.5,10.3,5.3,3.2,2.3
US,2021,4,Monthly,45,F,25 to 34,80.4,25.8,1.8,9.2,5.3,1.8,2.0,2.8
US,2021,4,Monthly,45,M,55 to 64,86.2,39.7,1.3,12.5,6.5,4.3,1.4,1.8
US,2021,5,Monthly,45,Total,15 to 24,113.6,19.1,2.0,4.0,5.3,1.9,1.4,3.5
US,2021,5,Monthly,45,Total,35 to 44,118.2,44.4,3.2,14.0,8.9,3.2,3.4,3.1
US,2021,5,Monthly,45,Total,45 to 54,90.0,34.4,1.8,10.0,6.1,3.0,1.7,2.5
US,2021,5,Monthly,45,Total,65+,34.3,11.3,0.2,1.6,0.7,0.4,0.1,1.1
US,2021,5,Monthly,45,Total,0 to 14,49.9,1.2,*,*,1.1,*,*,0.6
US,2021,5,Monthly,45,Total,25 to 34,125.4,47.5,4.0,16.0,9.1,3.1,3.5,3.7
US,2021,5,Monthly,45,Total,55 to 64,73.8,30.7,1.2,8.2,4.2,2.5,0.9,2.3
US,2021,5,Monthly,45,Total,Total,82.4,25.8,1.7,7.2,4.7,1.9,1.5,2.3
US,2021,5,Monthly,45,M,Total,101.1,37.4,2.5,11.5,7.0,2.9,2.2,2.5
US,2021,5,Monthly,45,F,Total,66.7,16.1,0.9,3.7,2.8,1.0,0.9,2.1
US,2021,5,Monthly,45,F,65+,31.8,9.1,*,0.5,0.3,0.2,*,1.3
US,2021,5,Monthly,45,M,0 to 14,35.4,1.3,*,*,1.2,*,*,0.4
US,2021,5,Monthly,45,F,0 to 14,66.4,1.1,*,*,1.0,*,*,0.7
US,2021,5,Monthly,45,M,55 to 64,87.6,39.7,1.7,12.8,6.1,3.6,1.3,1.8
US,2021,5,Monthly,45,F,45 to 54,68.4,21.6,1.1,4.5,3.6,1.6,1.0,2.8
US,2021,5,Monthly,45,M,45 to 54,114.3,48.7,2.5,16.1,8.9,4.6,2.6,2.2
US,2021,5,Monthly,45,F,25 to 34,77.2,24.5,1.9,7.9,4.9,1.6,1.7,2.8
US,2021,5,Monthly,45,F,15 to 24,102.7,11.6,1.2,2.7,3.4,1.1,0.9,2.2
US,2021,5,Monthly,45,F,55 to 64,60.3,21.8,0.8,3.7,2.3,1.3,0.5,2.8
US,2021,5,Monthly,45,M,65+,37.3,14.1,0.3,2.9,1.1,0.7,0.2,0.8
US,2021,5,Monthly,45,F,35 to 44,80.0,25.5,1.7,7.7,5.3,1.6,2.0,2.7
US,2021,5,Monthly,45,M,25 to 34,193.9,80.1,7.0,27.5,15.2,5.3,6.0,5.0
US,2021,5,Monthly,45,M,15 to 24,130.6,30.5,3.2,5.9,8.3,3.0,2.2,5.7
US,2021,5,Monthly,45,M,35 to 44,165.3,67.5,5.0,21.7,13.4,5.1,5.0,3.6
US,2021,6,Monthly,46,Total,25 to 34,122.1,47.4,4.0,15.6,8.8,3.0,3.4,3.1
US,2021,6,Monthly,46,Total,0 to 14,45.5,1.0,*,*,0.9,*,*,0.5
US,2021,6,Monthly,46,Total,55 to 64,72.1,30.3,1.1,8.3,4.0,2.5,0.8,2.1
US,2021,6,Monthly,46,Total,15 to 24,102.0,18.0,2.0,4.2,4.8,1.5,1.3,3.2
US,2021,6,Monthly,46,Total,45 to 54,89.6,34.0,1.7,9.7,5.9,3.0,1.8,2.2
US,2021,6,Monthly,46,Total,35 to 44,119.0,45.8,3.1,14.7,9.2,3.6,3.4,3.0
US,2021,6,Monthly,46,Total,65+,34.5,11.4,0.3,1.8,0.6,0.4,*,1.3
US,2021,6,Monthly,46,Total,Total,79.8,25.9,1.7,7.4,4.6,1.9,1.5,2.1
US,2021,6,Monthly,46,M,Total,99.6,37.8,2.6,11.5,6.7,2.8,2.2,2.2
US,2021,6,Monthly,46,F,Total,63.2,15.9,0.9,4.0,2.7,1.1,0.8,2.0
US,2021,6,Monthly,46,M,25 to 34,189.3,79.1,7.0,25.9,14.3,4.8,5.7,4.2
US,2021,6,Monthly,46,M,65+,37.8,14.5,0.5,3.3,1.1,0.8,*,1.1
US,2021,6,Monthly,46,F,55 to 64,58.1,20.6,0.8,3.6,2.3,1.6,*,2.5
US,2021,6,Monthly,46,F,65+,31.7,8.8,0.2,0.6,0.3,*,*,1.4
US,2021,6,Monthly,46,F,45 to 54,68.1,20.8,0.9,4.8,3.5,1.8,1.0,2.4
US,2021,6,Monthly,46,F,15 to 24,89.3,10.5,1.2,2.6,3.1,0.9,0.9,2.1
US,2021,6,Monthly,46,M,45 to 54,113.5,48.7,2.6,15.2,8.6,4.2,2.8,1.9
